id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4544161766966233,JiwQEteeB,2994221781,我是FU,搭载1.5T发动机的比亚迪S7豪华型比相同配置的2.0T车型减少了3项配置、通过对新车的动力、【比亚迪S7推入门车】选取了比亚迪S7升级版上述两种动力的入门版车型（豪华型）！配置以及售价逐一比对后发现。随之售价也降低了1.3万元#5G来了##现代家居#,,苏州·东吴面馆（新民桥石灰弄店）,,"5G来了,现代家居",0,0,0,2020-09-01 01:47,,,,
4544161632748871,JiwQrbx6D,5486425641,marketer1118,不要盲目崇拜美股和美国科技公司！美股确实是强，但很多年了，A股并不缺少桌面上的机会！华为只是中国科技公司里比较先锋的，但华为可以做到的，很多A股科技公司也能做到！但从投资而言，我们应该思考的是：如果中国要超越美国，那么会在科技的哪些领域取得领先？且海外业务不会受限！我的观点是：1，美的（工业互联网，物联网）2，立讯（无线充电，5G)3，比亚迪（电动智能汽车，电池）4，金山办公（移动办公、云计算）5，恒瑞（创新药）6，用友（云计算平台）相信市场！相信市场！相信市场！,,,,,0,0,2,2020-09-01 01:47,,,,
4544159707563225,JiwNkvJxv,5796395330,糟八登尚许,有些伤痕像场大火、把心烧焦难以复活#西安校园##比亚迪#,,,,"西安校园,比亚迪",0,1,0,2020-09-01 01:39,,,,
4544159060332834,JiwMi1oAi,6611293050,生嫣然乁,当“德国车的速度；”融为一体……比亚迪唐“超体”SUV即将创世驾临；|比亚迪唐开创SUV”超体”时代……满足你对驾驶“超级体验”的终极幻想,,宜春·杨坊,,,0,0,0,2020-09-01 01:36,,,,
4544158478373595,JiwLlz8lZ,2695485153,官叶多,【售4.98/6.08万元2014款川汽野马F12上市】此次上市新车共推出两款车型，售价分别为4.98万元和6.08万元。野马F12搭载1.5L、1.6L两款发动机，匹配5速手动和CVT变速箱。#比亚迪#,,宿迁·璟天国际水会,,比亚迪,0,1,0,2020-09-01 01:34,,['https://wx3.sinaimg.cn/large/91e1cdc0ly1gbak0f1dwjj20c10g4q46.jpg'],,
4544178267358066,JixhguSau,3967377288,浮云mucyp,【比亚迪启动超级SUV计划“明”破百只需3.9秒】随着第一款百公里加速破5秒的国产SUV唐的发售，比亚迪超级SUV即将迎来全新时代，预计明后年亮相的超级SUV旗舰车型“明”，将采用比亚迪最新的六擎全轮独立驱动技术，百公里加速只需3.9秒。#超跑#,,,,超跑,0,1,0,2020-09-01 02:53,,,,
4544178040603403,JixgU2wYj,3974613834,孤胆魄,【比亚迪官方：2013年11月12日预定发售的比亚迪秦将于12月延期发售。】制造商提出延期的原因是全国各地的新能源补助政策的详细情况还没有公布，补助金还没有送到。根据国家新能源补贴政策，这辆新车将获得3.5万元的补贴。#兰德酷路泽#,,自贡·盐马路公交站,,兰德酷路泽,0,1,0,2020-09-01 02:52,,,,
4544177200955821,Jixfy40Et,6019877912,随手糊墙上julep,新西兰乡村的房子！你想和谁一起住#比亚迪#,,常州·新城香悦半岛,,比亚迪,0,1,0,2020-09-01 02:48,,,,
4544177025843691,Jixfgowd5,6374970696,席思楠灬,根据此前消息、新车将搭配蓝牙钥匙以及PM2.5绿净系统。近日该车更多信息被曝光，【比亚迪G5更多信息曝光将搭配蓝牙钥匙】比亚迪G5将9月正式上市……新车将推出6款车型……#法硕#,,,,法硕,0,1,0,2020-09-01 02:48,,,,
4544176764749638,JixeQjVB4,3991653871,艹孤芳自赏,新车的整体外观与保时捷麦肯相似。动力方面，新车将搭载1.6升自然吸气发动机，百公里综合油耗为6.6升。中泰SR8轴距达到2750毫米。上市后将与比亚迪S6同级车型展开竞争。中泰SR8将于今年8月正式量产，预计今年内上市。,,东莞·中信森林湖三期玛瑙屿,,,0,0,0,2020-09-01 02:47,,['https://wx3.sinaimg.cn/large/006XhnBNly1gbdk7gf1etj30go0ciaf9.jpg'],,
4544175620490392,Jixd023zy,6217463258,并网最美柱头,比亚迪新入11家、奇瑞新入11家；。要切切记住。,,淮南·集萃商场,,,0,0,0,2020-09-01 02:42,,,,
4544175293597586,Jixctf5TA,6201245643,理正股改书吧,【测试比亚迪G51.5TID】在G5身上可以看出比亚迪这几年的进步：驾驶方面虽然还有不尽如人意的地方：设计方面原创性越来越强：做工也比之前有了很大提升！#天秤座#,,,,天秤座,0,1,0,2020-09-01 02:41,,,,
4544175230419865,Jixcn1Le1,6671136253,自卑阮坚诚乁,【测试比亚迪S72.0T】比亚迪S7的车身尺寸为4835mm×1855mm×1720mm，轴距为2730mm，与比亚迪S6相似。X型前脸看起来比现有的S6时尚多了。铬合金的进气格栅非常有质感。犀利的头灯造型也给人留下了很好的印象。我们不仅可以看到美丽的白光眉毛，还可以看到近光灯镜头和时尚的LED日间行车灯。,,眉山·戴上边,,,0,0,0,2020-09-01 02:41,,"['https://wx2.sinaimg.cn/large/006XJ0vQly1gcof9g5ghrj30gf08oq9v.jpg', 'https://wx2.sinaimg.cn/large/007rjGSHly1gca8aiuu7tj30c82hgwsz.jpg', 'https://wx4.sinaimg.cn/large/006XtyuRly1gbvrdmxloyj30c825cwqg.jpg', 'https://wx2.sinaimg.cn/large/006XIn9Zly1gc11915yy5j30c8229wqd.jpg']",,
4544194523432287,JixHueoTt,6028546618,学中汽霸叫你不听话1,里面还有大便、接着小明掰开寿包：说！快看；“我们为什么要吃这种像屁股的寿包。小明问！#广州约拍##比亚迪#,,,,"广州约拍,比亚迪",0,1,0,2020-09-01 03:57,,,,
4544193433699594,JixFJfwqS,6382724408,受挫同行罪状QF,新车分为全时四驱旗舰型和极速版两种版本、售价分别为27.98万元和51.88万元。新车采用了插电式混合动力并全时电四驱系统……【比亚迪唐油耗不足2L】从比亚迪官方了解到。油耗甚至不足2L！,,铁岭·滨湖佳园,,,0,0,0,2020-09-01 03:53,,,,
4544192976520124,JixEZrmbi,5049108783,深海汪喵,突然发现，中国人变得不一样了！今天，听到一个朋友说，现在穿李宁安踏也挺好，华为手机用着也满意，开着比亚迪也自豪。09rDUmZ01。说，这并不是他买不起进口，而是觉得国产已经今非昔比了......。还有一位在香奈儿门店上班的朋友表示，今年复工都几个月了，业绩却大不如往年，仿佛大家不再痴迷奢侈品。没错，这...全文,,,,,0,0,0,2020-09-01 03:51,,,,
4544192678986711,JixEvBHQX,6203419741,纤细D第五灬嘉祯,男人和女人最性感的五个瞬间；预计售价在10万左右，【比亚迪G5更多信息曝光将搭配蓝牙钥匙】比亚迪G5将9月正式上市。根据此前消息！#奇趣视频#,,衡水,,奇趣视频,0,1,0,2020-09-01 03:50,,,,
4544192288915970,JixDSBprY,6023218699,eBLACKBRVE,【2013年部分汽车经销商退网与入网情况】长城新入12家。退2家，比亚迪新入11家：宝马新入28家。奇瑞新入11家！退0家，退3家：退27家！退0家。,,宜春·万家,,,0,0,0,2020-09-01 03:48,,,,
4544191789794030,JixD4F5Se,6334573841,天小类吏治,【比亚迪混动SUV“唐”消息年底将上市】日前！新车搭载比亚迪的DMⅡ代混动系统；比亚迪“唐”的前上进气格栅采用了类似于起亚车型的虎啸前脸设计、试着找寻自我、试着自己去生活！我们从比亚迪官方获得消息。只是爱要怎么说出口、别再为爱蹉跎。“你对我说离开就会解脱……,,苏州·华敏世家花园,,,0,0,0,2020-09-01 03:46,,,,
4544191717442457,JixCXve7D,6679646630,楚秀越丶店员,日前，我们从比亚迪官方获悉，比亚迪双模混合动力SUV“唐”将于今年年底正式发布。新车搭载比亚迪的DMII混合动力系统，百公里加速时间仅为4.9秒。比亚迪“唐”的前上进气格栅采用了与起亚相似的虎啸前脸设计，而下进气格栅则借鉴了中国传统脸谱的元素。#特斯拉model3#,,唐山·天虹商场,,特斯拉model3,0,1,0,2020-09-01 03:46,,,,
4544191029315206,JixBQD5jg,6675254675,红忻忻411,【比亚迪推出全新电动SUV/搭载1.5T】比亚迪称2015年为企业“SUV元年”，并计划推出多款SUV车型。今年一季度，比亚迪首款新能源车型“唐”将正式上市，随后，另一款重插电式混合动力SUV“歌”也将上市。近日，比亚迪官方获悉：比亚迪宋将搭载1.5ti发动机和6dct双离合变速箱，预计将于今年4月首发。#跑车#,,无锡·京沪高速堰桥服务区,,跑车,0,0,0,2020-09-01 03:43,,,,
4544190296359049,JixAFqGhj,6677671122,区梦菲乁,【比亚迪S7Plus】比亚迪S7Plus的外观造型与其2015款车型保持一致。前脸部分，车前大灯与进气格栅相融合，形成一种类似于“飞翼”式的造型，且前进气格栅采用了镀铬装饰。前保险杠底部使用了银色的防擦护板；侧面前翼子板上镶有数字“7”造型的装饰件；外后视镜与车身同色并融入了LED转向灯设计。#路虎#,,滨州·许营村,,路虎,0,0,0,2020-09-01 03:40,,['https://wx1.sinaimg.cn/large/94189789ly1gb7a52pqffj20go0cijwu.jpg'],,
4544209538777824,Jiy5HAPvO,3975218137,撒的咳嗽看,改造项目列表Jackson材质，EVO-R碳纤维，碳纤维材质，Depoze红光精纺等。#保时捷##比亚迪#,,金华·布兰妮Burany(篁园服装市场),,"保时捷,比亚迪",0,1,0,2020-09-01 04:57,,,,
4544206528577839,Jiy0QzZuf,1837779085,孙碧晓,比亚迪SUVS6的短程试车经过多次出道和跳跃后，比亚迪首辆SUVS6于本月6日正式发售。根据目前为止的媒体曝光价格，S6的价格区间是10-15万元。,,,,,0,0,0,2020-09-01 04:45,,"['https://wx4.sinaimg.cn/large/007hB7zzly1gbzieinojvj30e108sq8p.jpg', 'https://wx2.sinaimg.cn/large/007hcaxply1gcf5ebogv9j30go0avn6l.jpg', 'https://wx4.sinaimg.cn/large/006LAIPEly1gc60o28p02j30ey09twnr.jpg', 'https://wx3.sinaimg.cn/large/9f8fbde3ly1gb8kf0nxrrj20dl08z0xl.jpg', 'https://wx4.sinaimg.cn/large/007rpB0zly1gck5tu9ycij30ar09rq86.jpg', 'https://wx4.sinaimg.cn/large/006MM173ly1gcpwn1uaawj30dt05p41q.jpg', 'https://wx3.sinaimg.cn/large/006XEaJ1ly1gc67l5nkojj30gc08en2b.jpg', 'https://wx4.sinaimg.cn/large/006XEy9cly1gb2fzvgtsej30ds08mq9e.jpg']",,
4544205018628157,JixYpAczP,6671141959,实在冒靖琪Perry,【比亚迪夏普数据表曝光】近日，比亚迪夏普2014年最新配置数据表在网上曝光。从曝光的数据表来看，新车增加了很多实用配置。从2012款比亚迪1.5tid自动豪华型的外观来看，2014款的外观与现款基本相同。新款增加了LED日间行车灯，车身侧面有i-turbo标志，并配备了新型轮圈。,,,,,0,0,0,2020-09-01 04:39,,['https://wx3.sinaimg.cn/large/006LBjPfly1gb8vb6uuhjj30em09wwfo.jpg'],,
4544204283577112,JixXef0zm,5997289836,诸雪漫丨卑怯,新车上市后将与其展开竞争，戴姆勒旗下豪华品牌梅赛德斯-奔驰计划打造其首款皮卡车型、悦翔V7要搭载一台DF515双离合自动变速箱！这台变速箱就是长安自主研发的5速双离合变速箱；该车或以合作伙伴日产的Navara车型为新皮卡蓝本。目前在国内市场中，比亚迪速锐同样搭载一台双离合变速箱。【长安新悦翔V7动力曝光】从长安汽车官方获悉。#运营商#,,咸宁·前湖杨,,运营商,0,0,1,2020-09-01 04:36,,,,
4544202781754002,JixUO7mim,6880056287,侨巍然_847,【比亚迪e6北京售价30.98-33万元】作为首款入选“北京市应用新能源客车生产企业及产品目录”的电动汽车，比亚迪e6正式在北京发售，推出了e6豪华版和e6精英版两种车型。价格是30.98-33万元。在北京买比亚迪6的话，一共可以得到11.4万元的补助金。,,,,,0,0,0,2020-09-01 04:30,,['https://wx3.sinaimg.cn/large/006Xpo5kly1gbiecuxpinj30c6084t9d.jpg'],,
4544199532216493,JixPz9iBT,2590830085,边政文,【比亚迪S6将搭1.5T动力11月上市】目前比亚迪S6仅有2.0L与2.4L两款动力，1.5T车型的推出有望进一步提升S6的市场竞争力。#suv#,,佳木斯·常青花园,,suv,0,0,0,2020-09-01 04:17,,['https://wx2.sinaimg.cn/large/931da7cely1gc472fcw6vj20dw0afabx.jpg'],,
4544198616810130,JixO5szCO,6029182676,熊泉siller,”；扣除非经常性损益后：第三个保镖郁闷的说！报告中显示……我不干了，比亚迪前三季亏损3.9亿元；净利润3.89亿元……同比减少16.38%。#孙九芳#,,扬州·老董锅盖面(世纪家园店),,孙九芳,0,1,0,2020-09-01 04:14,,,,
4544224412827712,JiytHbRCg,6380960299,闻俊能Douglas,近日从北京市发改委获悉。未来还将陆续推出多款新能源车……新车上市后将与比亚迪秦展开竞争：【长安首款混动轿车量产在即】目前长安乘用车方面仅有逸动EV一款纯电动车型……长安汽车代号为C206的整车开发及产业化项目正在招标：代号C206的车型是逸动混动版车型#神秘塔罗#,,无锡·奥林匹克花园,,神秘塔罗,0,1,0,2020-09-01 05:56,,,,
4544224088818076,JiytaAZZ2,6019619596,ceciliabaof,比亚迪“唐”的前上进气格栅采用了类似于起亚车型的虎啸前脸设计：比亚迪双模混动SUV“唐”将于今年年底正式上市！而下进气格栅则借鉴了中国传统脸谱的元素！新车搭载比亚迪的DMⅡ代混动系统，百公里加速时间仅4.9秒。【比亚迪混动SUV“唐”消息年底将上市】日前。,,厦门·嘉庚体育馆,,,0,0,0,2020-09-01 05:55,,,,
4544220670722468,JiynF31WI,5887637847,深圳市康达健康用品有限公司,【评测比亚迪唐】性能测试：车辆在起步阶段由四个电动机驱动，瞬间施加到四个车轮的扭矩并不会让车轮产生任何打滑，当车速升至40km/h左右时发动机开始介入工作，不过发动机的“加力”会让轮胎开始打滑并持续约一小段时间，最终破百的时间定格在4.79秒驼背矫正神器颈椎腰椎胸椎疼牵引拉伸侧弯腰部背部盆骨脊椎按摩器你知道你的职业病是什么吗？,,,,,0,0,0,2020-09-01 05:41,,,,
4544216308385478,JiygCzbrE,3177111652,曾经不再未来,30万元选择的车辆真的太多了，疫情致印度童婚事件显著增加均价20多万的高配版，bba的入门级、还有最近劲头比较旺盛的电车，理想one，比亚迪，特斯拉等…如果你有30万，你会选择什么？我选20款宝马325[doge,,,,,0,0,0,2020-09-01 05:24,,,,
4544240102674450,JiyT0bdKi,7215135766,蔡建亚2019,【新进展！比亚迪“刀片电池”首条生产线预计年底试产产业链又迎风口】O新进展！比亚迪“刀片电池”首条生产线预计年底试产产业链又迎风口(来自@同花顺),,,同花顺,,0,0,1,2020-09-01 06:58,,['https://wx4.sinaimg.cn/large/007ShYpwly1giarvme5p4j30n0137dky.jpg'],,
4544239499740816,JiyS1ES1W,1240768401,數據說話2021,GQY视讯(300076)子公司拟收购新三板公司平原智能4.43%股份。ST南化(600301)拟收购华锡矿业100%股权。昂利康(002940)非公开发行股票申请获证监会审核通过。傲农生物(603363)公司拟与永新傲禧在母猪养殖小区方面开展合作。宝鼎科技(002552)取得大型船舶柴油机气缸盖及成型方法专利证书。宝胜股份(600973)中标3.18亿元海上风电项目。比亚迪(002594)“刀片电池”首条生产线预计年底试产。成都燃气(603053)拟2.8亿元收购成都凯能天然气有限责任公司。,,,,,0,0,0,2020-09-01 06:56,,,,
4544236479842346,JiyN9Firw,1214138607,山水幽燕,【数据与资料】2019年度全球#电动汽车#20大型号。单位：台。资料来源：EVVolumes.,,,,电动汽车,2,2,0,2020-09-01 06:44,微博轻享版,"['https://wx2.sinaimg.cn/large/485e48efgy1giargmmiqzj20xc0j5q4y.jpg', 'https://wx1.sinaimg.cn/large/485e48efgy1giargnl85zj20k00zkjv1.jpg']",,
4544238103300148,JiyN9Firw,1214138607,山水幽燕,前四位，美欧日中……#比亚迪#尚未打入前三名，差一步。,,,,比亚迪,1,5,0,2020-09-01 06:44,微博轻享版,,,4544236479842346
4544237632490111,JiyP1arN5,6862817105,哈尔滨理工学院,【比亚迪“刀片电池”首条生产线预计年底试产】作为“刀片电池”生产基地的比亚迪宁乡动力电池生产基地项目主要生产厂房4号栋和5号栋均已封顶，预计在10月15日前实现“刀片电池”-分享自@IT之家下载APP立得金币换豪礼！下载：O网页链接详情：O网页链接,,,IT之家,,0,0,0,2020-09-01 06:49,,,,
4544237344129922,JiyOyhknE,6016430245,刘十三赢刘十三,首届国际电动汽车展览会在广州举行，不算补贴该车售价在20万到30万之间、【比亚迪发布“智战略”亮出混动SUV“唐”】11月20日……#普华永道#,,铁岭,,普华永道,0,1,0,2020-09-01 06:47,,,,
4544236713935687,JiyNxgvQP,6295119628,冥想高明来写xh,其油耗控制更是达到不足2升的惊人程度！该车作为比亚迪首款插电混动SUV不但配备了“三擎双模”的高效动力系统……我们不停地翻弄着回忆，据了解……,,昆山市,,,0,0,0,2020-09-01 06:45,,,,
4544236676975073,JiyNttgxb,5458989068,旻禾2018,苹果特斯拉拆股日中国市场成最大增长点8月31日美股开盘后，两家全球最受关注的美国公司将迎来拆股后的首个交易日。此前苹果和特斯拉分别宣布，将以四比一和五比一的比例进行股票分拆，最新的交易前数据显示，苹果和特斯拉的盘前报价分别为442.68美元和124.80美元。特斯拉不如蔚来，蔚来不如比亚迪！！！！！！！！！！！！！！！！！,,,,,0,0,1,2020-09-01 06:45,,,,
4544120057775208,JivLnwCGA,1613962150,caozenghui,小鹏汽车确实最大瓶颈可能就是这个名字。,,,,,6,19,34,2020-08-31 23:01,iPhone X,,,
4544255152095462,JivLnwCGA,1094499825,NFT马良,比亚迪表示不服，BYD——别淫荡,,,,,0,0,0,2020-08-31 23:01,iPhone X,,,4544120057775208
4544249901614730,Jiz8O6M42,5470200744,土猪爸爸看世界,2008年9月，巴菲特以每股8港元价格购买2.25亿股比亚迪股份，约占比亚迪总股份10%，巴菲特看中的是比亚迪这家全球电池业巨头在发展电动汽车有其他汽车厂商所具备优势，同时也看好新能源汽车未来趋势。其后巴菲特坚守比亚迪近10多年不动摇，期间经历了中国股市两轮的牛熊周期，比亚迪的股价也多次大幅起落。质疑巴菲特眼光的说法此起彼伏，但巴菲特坚守信念、坚持投资，至今回报已经十几倍以上。,,,,,0,0,0,2020-09-01 07:37,,,,
4544249151100127,Jiz7B4CbZ,6569401703,IDOLDANCE舞蹈工作室Liu,2020-1-13恢复，在星期一，阴天周末没有重大新闻，工业和信息化部高层发言，新能源汽车补贴不会下降，比亚迪大量生产刀片式电池。两则新闻刺激了比亚迪的涨停，带领相关公司崛起。开盘后A股小幅波动，一个小时以后，它向上振荡上海弱，深圳强，指数收盘。上海证券交易所上涨了0。75，申城玫瑰1。47，企业家精神上升1。62，总体涨幅接近3：1，每日上限为70极限4金额几乎可以持平。从磁盘，当今的GEM技术电子芯片引领了上升趋势，加权保险经纪人压低而走高，特别是，经纪公司在最后上涨了，房地产基础设施和药品薄弱，然而，今天增加后数量还没有增加，最近，科技股似乎过强，有些超出了基本面，要小心。池中的所有物体都关闭得很高，整体浮动盈利1。28岁但是上升有点扭曲，不利的电缆，对市场前景不太乐观。,,,,,0,0,0,2020-09-01 07:34,,"['https://wx2.sinaimg.cn/large/007aAxtZgy1giasx0w8icj3046046mx5.jpg', 'https://wx4.sinaimg.cn/large/007aAxtZgy1giasx1gu6nj3046046wef.jpg', 'https://wx1.sinaimg.cn/large/007aAxtZgy1giasx1y5wnj3046046t8n.jpg']",,
4544270575604771,JizG9nw3x,1159321272,邱锴俊,发布了头条文章：《比亚迪汉EV：9月产量有望达4000辆，年底冲万辆》O比亚迪汉EV：9月产量有望达4000辆，年底冲万辆,http://t.cn/A64blrKb,,,,1,2,2,2020-09-01 08:59,,,,
4544269962446904,JizFaagyc,5386481490,股海每日说,隔夜外盘：特斯拉延续拆股狂欢，拉涨逾12%特斯拉产业链细分汇总：上游：锂、钴原材料（洛阳钼业）；中游：正极材料（当升科技）、负极材料（贝特瑞）、隔膜（恩捷股份）、电解液（天赐材料）、动力电池（宁德时代）、锂电设备（璞泰来）、其他电池零部件（科达利）；下游：整车制造（比亚迪）、充电桩（特锐德）,,,,,0,0,1,2020-09-01 08:57,,,,
4544269736740561,JhFvA1Lfx,3814991110,Mayuhe,#宋你美好，元你梦想#支持国货！支持比亚迪！@中国娃娃思密达@卓依婷@用户马淑贤,,,"中国娃娃思密达,卓依婷,用户马淑贤",宋你美好，元你梦想,0,0,0,2020-08-26 10:00,,,,
4544269727045604,JizEMtySM,2199857332,股市风暴小刘,股市风暴【操盘必读】商务部：对原产于美国的进口相关乙二醇和丙二醇的单烷基醚进行反倾销立案调查；TikTok已经为其在美国、新西兰和澳大利亚的业务选定了一名竞购者；周一，沪深两市成交额突破一万亿元；基建再提速湖南“十四五”拟投4503亿建交通；MDI报价再度调涨海外巨头1日起集体提价；比亚迪“刀片电池”首条生产线预计年底试产,,,,,0,0,0,2020-09-01 08:56,,,,
4544269102358728,JizDM9TC0,2767624695,龙猪-集车,我又预约了3次，看看到底有没有人联系！头一次买车碰到这种事！#集车长测##比亚迪宋plus#,,,,"集车长测,比亚迪宋plus",2,31,33,2020-09-01 08:54,,['https://wx2.sinaimg.cn/large/a4f699f7gy1giav61bd7lj20u01uowmd.jpg'],,
4544268864066586,JizDoh3U6,6394798159,电动汽车观察家,#新闻看点#■科创板日报：作为“刀片电池”生产基地的比亚迪宁乡动力电池生产基地项目主要生产厂房4号栋和5号栋均已封顶，预计在10月15日前实现“刀片电池”生产线设备进场安装，明年4月，项目一期4条“刀片电池...O电观资讯：比亚迪刀片电池宁乡基地明年投产、蔚来家用快充桩开售,,,,新闻看点,0,0,0,2020-09-01 08:53,,,,
4544285610878655,JiA4p3GzR,6229094501,复利资本,【A股异动丨特斯拉概念股表现活跃隔夜特斯拉股价一度突破500美元】9月1日丨特斯拉概念股表现活跃，银邦股份涨近17%，双林股份涨近6%，比亚迪涨近4%。周一，特斯拉(TSLA.US)拆股后飙升一度突破500美元，收涨12.57%，报498.32美元，公司市值突破4600亿美元关口。特斯拉行政总裁马斯克接受采访时透露，特斯拉可能在美国建设第3座整车组装工厂，可能会建在美国东北部。特斯拉目前在美国的两座整车组装工厂，已经投产的弗里蒙特位于西部，确定并已开工建设的德州奥斯汀工厂，则是位于南部。马斯克此前表示，尽管在新冠肺炎疫情大流行下，市场需求仍然强劲，主要归功于网上订单增长。特斯拉早前下调ModelY售价3000美元，减价近6%，最新售价由49990美元起。#股票##A股#,,,,"股票,A股",0,0,0,2020-09-01 09:59,,['https://wx1.sinaimg.cn/large/006NyE29gy1giax3oczvjj30n00jt0we.jpg'],,
4544285360261569,JiA40162R,5954856216,冯刺乘江,4代表全面四驱，其中“5”代表所有车型0-100km/h加速在5秒内、比亚迪插电混动SUV“唐”有望于明年一月上市、比亚迪唐是“542战略”又一款新车。2代表百公里油耗在2L内：【比亚迪唐即将上市】据悉#情侶寫真#,,,,情侶寫真,0,0,0,2020-09-01 09:58,,,,
